chirp,audio,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,chDur,s1Dur,s2Dur,s3Dur,s4Dur,s5Dur,meanSyl,s12Gap,s23Gap,s34Gap,s45Gap,meanGap,carrier_freq
LPL11_29,LPL_1.WAV,-400.2796643019352,13.191254348098111,-191.86013911852228,-21.072801793316916,49.61123376109876,-10.489295165200106,0.885172834933097,8.801183526679951,-4.415146839801648,-0.4599389109292107,-2.832144939908444,-0.6491125411937082,4.09674930355134,-3.7125295423645897,-0.6601959743849182,2.9354852313218767,0.09587374465788182,-1.7167023158851662,0.9871864609715578,2.6402133746294614,103.09105879263022,38.148729177590404,72.49504473437767,65.82139865319103,42.90297119628124,35.1409618398227,28.187923836936708,14.138489012268234,27.538866651698154,9.444508924710084,13.081954443921019,9.660186568315208,8.466807392538978,13.246678242615472,6.33740976967323,9.347528524561906,6.1203278913729715,6.328665048005039,5.831916162208082,3.6100006912056766,5578.0,330.0,591.0,806.0,868.0,798.0,678.6,234.0,208.0,860.0,1144.0,611.5,5706.298828125
LPL11_36,LPL_1.WAV,-414.32129662936956,14.756859535739814,-200.50958484766457,-20.382835453187642,38.70604091460737,-10.066409926224663,3.4758534997994692,6.654871178880727,3.7221127577364643,-2.3482120020348627,1.750152369776096,-2.7288847223561907,0.45110204259759823,-0.9135104595634791,-1.124952054303152,2.761768855468214,-1.996791569404852,0.9802128070942216,3.4823928283844428,-0.24608028968255835,96.72091552277115,36.128820247437396,62.416771998196445,58.74355364793698,49.81419354790048,39.55827281863892,23.515604487518274,19.956541459934652,36.28745851423817,8.90065460314558,16.94746000651649,11.527020753201711,8.797568423050443,11.033258154286358,5.878489290429085,7.869827766171495,5.388955142408216,5.319279880733499,7.083267707720139,3.8006291501254355,5610.0,105.0,552.0,770.0,877.0,815.0,623.8,485.0,237.0,847.0,1151.0,680.0,5770.8984375
LPL11_38,LPL_1.WAV,-417.80141842481964,32.42298517497008,-210.5538249943688,-36.44344768008041,39.97247062117148,-20.356530337556816,2.4097427554159996,1.2942689595268413,9.499551789196246,0.7841159571762993,-3.8984979163992195,0.5800804009181639,0.706606546535169,1.6260662915707045,4.895101493537567,-1.1694635890545029,6.954028904804209,-8.191663682314381,1.9659712421928017,-0.35307748507476533,77.60524483279916,40.56639963518278,57.66651618467607,60.62182059380182,40.8911966006699,32.91097539306029,22.580103179540227,31.520835054524582,30.263370069417153,13.17181213606301,17.956301364552946,13.116720023153123,10.144139500290397,12.918324478301605,7.483651743279913,3.927625415769891,5.834005961659457,6.849695012246184,9.225561164207802,5.036296861545863,5462.0,332.0,586.0,777.0,848.0,809.0,670.4,303.0,224.0,826.0,1090.0,610.75,5620.166015625
LPL11_40,LPL_1.WAV,-408.3550609016348,15.285878641561007,-189.91644482247946,-34.0693896307266,47.763077576999656,-9.852496488349963,-0.6814230275287849,0.9223504553126481,3.538260282811899,-2.676450541388152,-3.5483441668415536,-4.2717855433855,-0.7734803242484927,4.582988262859638,-1.5662250522819887,2.0040004296987144,1.7957222738647687,-1.9874074157724755,-2.831791478153596,3.129510016743847,101.43034213985318,31.78449791919598,68.8941091623449,55.427894561293456,49.42491341743398,37.63004491737771,21.366981846094895,32.22477598484754,32.42393885989039,14.516727473507656,19.22190166952691,10.882490003132279,8.694685421897862,8.69610664498328,4.640867319214158,6.195068019142576,6.352027622380746,5.298835877130522,3.740231448084228,3.5750009780096095,5504.0,270.0,553.0,787.0,855.0,810.0,655.0,297.0,245.0,823.0,1126.0,622.75,5555.56640625
LPL11_42,LPL_1.WAV,-440.38675285258137,38.027408262556015,-204.1920782889174,-51.31950142486977,61.0216196580479,-18.804820976786818,-1.2492518104934935,15.504756850251834,13.36042633379849,-11.920233151158707,6.882065932335832,-2.9930133438528976,-9.85365815470953,4.330868293802217,0.0847513062492353,-2.1052816838061834,1.387854064080126,-2.568304039437588,-1.5893089764602042,2.3225377113656145,71.72606960137432,38.217418395132746,63.45891817488014,63.4965517732024,38.97853742831164,37.23654324441215,22.185341131478182,24.31457870344609,38.566114810616675,13.59974570275407,11.2932907809515,13.921509536859997,9.217393147696622,7.786936219459292,5.726442057338577,7.070107698406107,7.5236091085851715,4.2309602996185145,3.6063582633605447,4.141775317068701,5451.0,121.0,537.0,771.0,843.0,815.0,617.4,389.0,230.0,828.0,1087.0,633.5,5663.232421875
LPL11_46,LPL_1.WAV,-399.21385708981165,13.512067558602327,-187.03186794561458,-25.581890891053106,44.71372956052569,-10.68510831922753,0.7592730742686388,6.402172904533822,4.361236540874678,-5.135846776281649,-2.771410096776096,3.3188462335481552,-0.7454114427677476,2.2095023945563663,2.6003566973618013,-0.9309843826230361,2.1339214542320297,-1.9467684548885942,2.9307769903610263,1.8798717357410164,109.5091015689798,36.316720699780134,71.35565611852292,62.71785473877321,48.72837415370931,36.25316378501694,23.23844214731578,19.510818307787947,31.824452039433552,7.311282083603248,18.797876197682424,12.189210570168402,7.62553650592745,11.429436723201553,6.9576079056179,8.698644030870982,7.309700241752526,5.861568256520884,8.816704793313868,6.805699991242587,5542.0,362.0,599.0,798.0,821.0,865.0,689.0,255.0,214.0,870.0,1074.0,603.25,5684.765625
LPL11_50,LPL_1.WAV,-403.963061761748,14.870079758357319,-183.93590567039985,-36.709079075351525,30.104348599894536,-4.635627029459485,2.9655487163437035,2.8359937433952336,8.86355379995354,8.151600339406295,-7.794563342532588,-1.9343997781121292,-4.7648367411215835,-0.24058668929502128,2.458121227115417,2.0114896926959442,5.997638943598629,2.651850068096242,-3.163519288967365,5.056098540287246,108.5077550740498,34.23434597607472,72.30138409088684,65.60465303626344,37.70704211549342,37.74246661296305,30.24035178228169,22.207723465890655,20.615568833492997,7.65078036642885,11.447672754492913,16.067149548731365,8.393613891027547,13.620456406739443,4.585874743290615,12.365878240296853,8.22936198744049,4.622370002035998,5.118868867428031,4.253573199048045,5611.0,365.0,609.0,702.0,793.0,786.0,651.0,257.0,264.0,913.0,1224.0,664.5,5641.69921875
LPL11_55,LPL_1.WAV,-389.25026022156567,11.009218574178613,-187.83188833225458,-25.306088375942487,41.27811234149862,8.915086875917307,-10.332772848105451,-9.666004103087104,6.358473484128615,-8.410115842378204,4.69211607327648,8.349753392339704,-0.8566705015949225,1.4737148011011687,-2.0406701616426877,-0.29007407099239324,-0.9930944111859241,-1.835598271843148,3.201105984361734,1.0838305395848742,100.60842813825123,39.93326649727905,62.904625425262104,65.15852692315087,46.29593062095079,33.37373634024241,27.115009497620587,19.708413205576704,30.240753581354777,11.71755653144608,14.302556212496263,7.708256432106732,10.215331964765735,10.621261502522437,4.150009688956935,8.422180768754759,4.054127444352704,4.8633705739340956,6.176900167692306,3.6015362130232935,5442.0,321.0,609.0,750.0,844.0,815.0,667.8,226.0,297.0,833.0,1017.0,593.25,5512.5
LPL11_56,LPL_1.WAV,-423.5929345803728,12.081541569379388,-200.15488174315087,-32.337906707304015,37.27482912490773,2.9792892289615,-9.957383582735549,1.8550522018505118,9.595250943807237,-4.692503107875897,1.5125119164419514,0.8247744048306503,1.428595819920436,-5.43220541371787,4.264206580650563,-1.626851304982387,0.6689120345680268,-2.3431957384764046,3.297175123574316,0.6400329799564148,80.77190796573137,38.48495681883166,60.07543683135593,63.06119290710297,41.28685858159795,32.295623564942716,31.08663822568215,15.701382274323677,28.501086459657675,10.292460018656355,10.990078298259824,8.310252562612952,13.583365679992166,11.867715427190701,6.024049725807946,10.19232532300256,5.256519881682086,5.199322255909295,6.434523882099935,2.8168654462046994,5432.0,105.0,518.0,778.0,813.0,769.0,596.6,424.0,214.0,892.0,1141.0,667.75,5641.69921875
LPL11_60,LPL_1.WAV,-407.82330374185256,17.759518214401723,-200.10583009661002,-25.028301791754167,46.3578349484853,-2.41983184592887,-4.014880262249992,12.69411647715246,7.092235237157025,-12.877202171386536,8.375878109524528,2.3064623977478176,1.5426406651427724,1.336500333285137,5.277555715300394,2.159834825476311,-6.957038009443853,5.172215910877194,-2.0522803145510835,-3.9796266394943713,87.62672060847702,44.29718773734836,61.48303503107199,63.7458187127894,38.52406082563394,28.450876064789288,30.342621131948786,14.274446164028458,21.608837487873434,11.663355876953617,10.78328601439992,4.26256304125951,10.452943300678552,10.666217778553207,5.242152500140527,10.99240848516984,8.426215418539499,6.986981626134546,6.907749229919911,7.540153300866177,5570.0,117.0,582.0,817.0,794.0,850.0,632.0,464.0,228.0,880.0,1065.0,659.25,5684.765625
